年份,姓名,性别,年龄,公司总部地,所在行业,排名,财富值_人民币/亿元
2013,牟金香,先生,59,中国-浙江-台州,化工,399,49.0
2013,陈建强,先生,55,中国-江苏-无锡,百货零售,401,48.0
2013,李德福,先生,55,中国-天津,房地产、金融,401,48.0
2013,万连步,先生,50,中国-山东-临沂,化肥,401,48.0
2013,谢宏,先生,48,中国-浙江-杭州,乳制品,401,48.0
2013,张振武,先生,47,中国-山东-东营,石油化工、节能电力设备,401,48.0
2013,黄敏利,先生,48,中国-香港,休闲沙发,406,47.0
2013,黄小平,先生,55,中国-江苏-常州,机械制造、房地产,406,47.0
2013,齐向东,先生,48,中国-北京,软件,406,47.0
2013,邵根伙,先生,48,中国-北京,饲料、种业,406,47.0
2013,沈小平,先生,50,中国-江苏-苏州,电缆,406,47.0
2013,徐子泉,先生,55,中国-北京,信息技术,406,47.0
2013,杨卫新,先生,52,中国-浙江-宁波,色纺纱,406,47.0
2013,段连文,先生,63,中国-山东-淄博,钢铁、矿产,413,46.0
2013,刘国本,先生,69,中国-湖北-襄樊,蓄电池,413,46.0
2013,刘年新,先生,57,中国-广东-深圳,建筑装饰,413,46.0
2013,任建华,先生,56,中国-浙江-杭州,家用电器,413,46.0
2013,袁志敏,先生,52,中国-广东-广州,塑料,413,46.0
2013,张文荣,先生,48,中国-上海,电缆、房地产,413,46.0
2013,朱玉国,先生,58,中国-山东-滨州,造纸、风电设备,413,46.0
2013,陈德军,先生,43,中国-上海,快递,420,45.0
2013,陈奇星,先生,54,中国-广东-深圳,电子产品,420,45.0
2013,陈文沛,先生,51,中国-广东-深圳,汽车代理,420,45.0
2013,陈新戈,先生,44,中国-上海,房地产,420,45.0
2013,陈泽民,先生,70,中国-河南-郑州,食品,420,45.0
2013,陈振华,先生,未知,中国-浙江-杭州,房地产、建筑、水电,420,45.0
2013,戴伟立,先生,未知,美国,半导体、电脑芯片,420,45.0
2013,丁水波,先生,43,中国-福建-泉州,体育用品,420,45.0
2013,韩国龙,先生,58,中国-福建-福州,房地产、手表,420,45.0
2013,黄向墨,先生,44,中国-广东-深圳,投资、房地产、水电,420,45.0
2013,梁希森,先生,58,中国-山东-德州,房地产、农业,420,45.0
2013,刘晓萌,先生,58,中国-江苏-南京,家电零售、房地产,420,45.0
2013,刘远炳,先生,47,中国-广东-广州,房地产、畜牧养殖,420,45.0
2013,马韵升,先生,未知,中国-山东-滨州,化工、物流、贸易,420,45.0
2013,牛宜顺,先生,58,中国-山东-济宁,轮胎、输送带、电力,420,45.0
2013,邱建林,先生,50,中国-浙江-杭州,化纤,420,45.0
2013,施建祥,先生,49,中国-上海,投资,420,45.0
2013,陶华碧,先生,66,中国-贵州-贵阳,食品,420,45.0
2013,吴冠江,先生,45,中国-重庆,疫苗,420,45.0
2013,夏佐全,先生,50,中国-广东-深圳,汽车、手机零部件、充电电池,420,45.0
2013,杨寿海,先生,56,中国-江苏-南京,农药、精细化工,420,45.0
2013,杨云华,先生,未知,中国-北京,矿业、房地产、投资,420,45.0
2013,余渐富,先生,57,中国-安徽-安庆,房地产、物流,420,45.0
2013,张剑群,先生,41,中国-山东-临沂,水泥、煤化工,420,45.0
2013,张克强,先生,53,中国-广东-广州,投资、房地产,420,45.0
2013,赵永亮,先生,56,中国-内蒙古-鄂尔多斯,农牧、房地产、基础建设,420,45.0
2013,周永伟,先生,51,中国-福建-厦门,服装,420,45.0
2013,朱吉满,先生,49,中国-黑龙江-哈尔滨,医药,420,45.0
2013,陈凯旋,先生,55,中国-广东-广州,日化用品,448,44.0
2013,丛连彪,先生,52,中国-吉林-长春,牛羊肉生产加工,448,44.0
2013,戴皓,先生,49,中国-北京,房地产、保险,448,44.0
2013,高云峰,先生,46,中国-广东-深圳,激光设备,448,44.0
2013,胡柏藩,先生,51,中国-浙江-绍兴,医药,448,44.0
2013,李登海,先生,64,中国-山东-烟台,农业,448,44.0
2013,马鸿,先生,46,中国-广东-东莞,服装制造,448,44.0
2013,茅永红,先生,59,中国-湖北-武汉,房地产、造船,448,44.0
2013,莫志明,先生,69,中国-广东-东莞,酒店、房地产、港口物流、钢铁,448,44.0
2013,王飘扬,先生,49,中国-北京,污水处理,448,44.0
2013,闫希军,先生,60,中国-天津,医药,448,44.0
2013,郑元豹,先生,55,中国-浙江-温州,工业电器、房地产、投资,448,44.0
2013,邹节明,先生,70,中国-广西-桂林,医药,448,44.0
2013,李彬兰,先生,51,中国-广东-深圳,零售,461,43.0
2013,李宁,先生,50,中国-北京,体育用品、投资,461,43.0
2013,李晓明,先生,55,中国-北京,矿业,461,43.0
2013,李西廷,先生,62,中国-广东-深圳,医疗电子,461,43.0
2013,刘福海,先生,59,中国-山东-东营,纺织,461,43.0
2013,刘文丰,先生,50,中国-河北-唐山,钢铁,461,43.0
2013,王海鹏,先生,52,中国-广东-深圳,包装产品,461,43.0
2013,汪立平,先生,47,中国-江苏-常州,高压油缸,461,43.0
2013,王伟林,先生,51,中国-上海,房地产,461,43.0
2013,夏朝嘉,先生,64,中国-四川-成都,汽车配件、投资,461,43.0
2013,杨贰珠,先生,55,中国-广东-佛山,房地产,461,43.0
2013,张朝阳,先生,49,中国-北京,IT、娱乐,461,43.0
2013,郑伟,先生,43,中国-西藏-山南地区,医药生化,461,43.0
2013,李国昌,先生,51,中国-北京,林业、博物馆,474,42.0
2013,李留法,先生,54,中国-河南-平顶山,铝业、水泥,474,42.0
2013,李勤夫,先生,51,中国-上海,房地产,474,42.0
2013,马如仁,先生,46,中国-天津,房地产、钢铁,474,42.0
2013,邵法平,先生,47,中国-浙江-杭州,房地产,474,42.0
2013,王若雄,先生,56,中国-山东-青岛,房地产,474,42.0
2013,武世荣,先生,53,中国-内蒙古-鄂尔多斯,公路经营、建材、房地产,474,42.0
2013,吴一坚,先生,53,中国-陕西-西安,房地产、医药,474,42.0
2013,姚文彬,先生,43,中国-北京,网络游戏,474,42.0
2013,虞阿五,先生,73,中国-浙江-绍兴,首饰、房地产、金融,474,42.0
2013,张道才,先生,63,中国-浙江-绍兴,工业设备、汽车零部件、房地产,474,42.0
2013,郑效东,先生,49,中国-上海,医疗设备,474,42.0
2013,钟江波,先生,未知,中国-福建-厦门,房地产,474,42.0
2013,胡凯军,先生,51,中国-北京,医药,487,41.0
2013,陆永华,先生,50,中国-江苏-南通,电子式电能表,487,41.0
2013,吴惠娣,先生,未知,中国-江苏-苏州,矿、钢铁贸易、码头,487,41.0
2013,吴向东,先生,43,中国-北京,酒业、投资,487,41.0
2013,张三货,先生,47,中国-山西-太原,房地产、矿产,487,41.0
2013,陈承守,先生,47,中国-浙江-杭州,房地产,492,40.0
2013,丁佐宏,先生,51,中国-上海,零售,492,40.0
2013,高峰,先生,42,中国-上海,钢铁贸易,492,40.0
2013,郝镇熙,先生,45,中国-广东-珠海,医疗设备,492,40.0
2013,黄炳文,先生,59,中国-广东-汕头,印刷,492,40.0
2013,蒋卫平,先生,58,中国-四川-遂宁,矿,492,40.0
2013,金惠明,先生,60,中国-上海,房地产,492,40.0
2013,李立新,先生,46,中国-浙江-宁波,塑胶产品、商业连锁、投资,492,40.0
2013,梁衍峰,先生,48,中国-福建-福州,房地产,492,40.0
2013,柳长庆,先生,61,中国-辽宁-鞍山,金融自动化设备,492,40.0
2013,刘汉,先生,48,中国-四川-成都,能源、化工、房地产,492,40.0
2013,刘绍喜,先生,50,中国-广东-汕头,木业、房地产,492,40.0
2013,刘迎霞,女士,41,中国-黑龙江-哈尔滨,房地产、水利、筑路,492,40.0
2013,鲁楚平,先生,48,中国-广东-中山,微特电机生产,492,40.0
2013,孟庆南,先生,55,中国-湖北-武汉,通信设备元件,492,40.0
2013,潘慰,先生,57,中国-上海,餐饮连锁,492,40.0
2013,曲乃杰,先生,49,中国-辽宁-大连,石油化工贸易、物流、房地产、旅游,492,40.0
2013,苏增福,先生,73,中国-浙江-杭州,厨具、投资,492,40.0
2013,索郎多吉,先生,45,中国-四川-成都,芒硝、机械制造,492,40.0
2013,童文其,先生,57,中国-四川-乐山,铝业,492,40.0
2013,王柏兴,先生,57,中国-江苏-苏州,电缆,492,40.0
2013,王大富,先生,47,中国-广东-深圳,房地产、游艇俱乐部,492,40.0
2013,王军,先生,48,中国-山东-东营,石油化工,492,40.0
2013,王以廷,先生,63,中国-内蒙古-阿拉善盟,煤炭,492,40.0
2013,王云,先生,49,中国-上海,房地产,492,40.0
2013,吴建龙,先生,46,中国-浙江-绍兴,光伏产业,492,40.0
2013,夏鼎湖,先生,69,中国-安徽-宁国,汽车零件、电子元件,492,40.0
2013,徐步云,先生,50,中国-浙江-金华,防盗门、电动车、房地产,492,40.0
2013,徐万茂,先生,68,中国-浙江-宁波,文具、教育、房地产、金融,492,40.0
2013,余海军,先生,39,中国-浙江-杭州,汽车销售,492,40.0
2013,曾宝宝,先生,42,中国-广东-深圳,房地产,492,40.0
2013,张积敏,先生,50,中国-浙江-温州,不锈钢,492,40.0
2013,张文中,先生,51,中国-北京,零售,492,40.0
2013,张秀根,先生,未知,中国-北京,汽车制造、投资,492,40.0
2013,张涌,先生,47,中国-北京,投资,492,40.0
2013,敖小强,先生,49,中国-北京,仪器仪表,527,39.0
2013,蒋茂远,先生,62,中国-江苏-扬州,服装、房地产,527,39.0
2013,徐航,先生,51,中国-广东-深圳,医疗电子,527,39.0
2013,徐新建,先生,49,中国-江苏-连云港,太阳能设备,527,39.0
2013,袁富根,先生,63,中国-江苏-苏州,精密铸件,527,39.0
2013,朱其诚,先生,68,中国-山西-晋中,煤化工,527,39.0
2013,陈建成,先生,54,中国-浙江-绍兴,电气设备、房地产,533,38.0
2013,高元坤,先生,55,中国-山东-济南,太阳能产品、医药、投资,533,38.0
2013,李国强,先生,49,中国-北京,汽车销售,533,38.0
2013,李建华,先生,62,中国-山东-东营,造纸、化工,533,38.0
2013,梁桂秋,先生,50,中国-广东-深圳,医疗设备及医疗系统工程,533,38.0
2013,刘德建,先生,42,中国-福建-福州,网络游戏、互联网应用开发,533,38.0
2013,彭星,先生,43,中国-浙江-温州,服装、投资,533,38.0
2013,任元林,先生,60,中国-江苏-无锡,造船,533,38.0
2013,宋德安,先生,48,中国-四川-乐山,钢铁、矿产,533,38.0
2013,王振华,先生,51,中国-上海,房地产,533,38.0
2013,吴建荣,先生,56,中国-浙江-杭州,建筑、动漫,533,38.0
2013,许健康,先生,61,中国-上海,房地产,533,38.0
2013,杨元庆,先生,49,中国-北京,信息技术,533,38.0
2013,张建均,先生,52,中国-浙江-台州,塑料制品、太阳能,533,38.0
2013,张兴海,先生,50,中国-重庆,汽车、汽车零配件,533,38.0
2013,张芝庭,先生,69,中国-贵州-贵阳,医药、酒店,533,38.0
2013,蔡宏柱,先生,62,中国-湖北-宜昌,白酒,549,37.0
2013,陈礼明,先生,未知,中国-广东-东莞,酒店管理,549,37.0
2013,陈清州,先生,48,中国-广东-深圳,专业无线通信,549,37.0
2013,郭维城,先生,49,中国-北京,医药,549,37.0
2013,李卫国,先生,48,中国-北京,防雨材料,549,37.0
2013,陆廷秀,先生,53,中国-江苏-南京,变压器、光伏,549,37.0
2013,周永利,先生,57,中国-浙江-绍兴,轻纺、房地产、投资,549,37.0
2013,陈陆文,先生,50,中国-四川-德阳,不锈钢制造、镍铬合金制品,556,36.0
2013,高文班,先生,65,中国-山东-临沂,复合肥,556,36.0
2013,何伯权,先生,53,中国-广东-深圳,投资,556,36.0
2013,吕中楼,先生,48,中国-山西-晋城,煤炭,556,36.0
2013,宓春磊,先生,37,中国-上海,高尔夫、房地产、能源,556,36.0
2013,庞青年,先生,55,中国-浙江-金华,汽车制造,556,36.0
2013,任正非,先生,69,中国-广东-深圳,电信解决方案,556,36.0
2013,孙毅,先生,46,中国-浙江-杭州,水电设备,556,36.0
2013,涂建民,先生,66,中国-江西-萍乡,钢铁,556,36.0
2013,王明旺,先生,46,中国-广东-深圳,电池、充电器,556,36.0
2013,王填,先生,45,中国-湖南-湘潭,零售连锁,556,36.0
2013,王耀海,女士,42,中国-上海,节能灯,556,36.0
2013,薛济萍,先生,62,中国-江苏-南通,电缆,556,36.0
2013,俞其兵,先生,48,中国-浙江-宁波,玻璃、房地产、投资,556,36.0
2013,张耀垣,先生,68,中国-广东-佛山,房地产,556,36.0
2013,周国辉,先生,48,中国-广东-深圳,供应链管理,556,36.0
2013,周云杰,先生,52,中国-北京,包装,556,36.0
2013,陈国祥,先生,62,中国-浙江-绍兴,房地产、建筑,573,35.0
2013,陈清水,先生,55,中国-福建-厦门,饮料、机械制造、房地产,573,35.0
2013,陈育新,先生,63,中国-四川-成都,农业、化工、房地产,573,35.0
2013,楚金甫,先生,54,中国-河南-许昌,电器制造,573,35.0
2013,杜成城,先生,47,中国-广东-汕头,包装材料,573,35.0
2013,郭家学,先生,47,中国-陕西-西安,医药,573,35.0
2013,何亚民,先生,56,中国-四川-成都,机械制造,573,35.0
2013,胡季强,先生,52,中国-浙江-杭州,医药,573,35.0
2013,金绍平,先生,54,中国-浙江-温州,电子、房地产,573,35.0
2013,冷雪松,先生,未知,中国-北京,房地产网络搜索,573,35.0
2013,李宝库,先生,47,中国-浙江-杭州,房地产,573,35.0
2013,李占通,先生,49,中国-天津,房地产、医药、投资,573,35.0
2013,连广明,先生,59,中国-内蒙古-呼和浩特,煤炭、房地产,573,35.0
2013,梁志斌,先生,48,中国-广东-东莞,房地产、化工,573,35.0
2013,刘肇怀,先生,57,中国-广东-深圳,电子安防、光通信设备,573,35.0
2013,陆风,先生,45,中国-上海,数据服务,573,35.0
2013,钱盘生,先生,46,中国-江苏-无锡,水处理,573,35.0
2013,尚吉勇,先生,45,中国-山东-东营,轮胎、电缆、化工,573,35.0
2013,邵建明,先生,50,中国-广东-广州,房地产、矿、化工,573,35.0
2013,王东辉,先生,47,中国-北京,信息技术,573,35.0
2013,王建沂,先生,50,中国-浙江-杭州,光纤光缆,573,35.0
2013,王迅行,先生,未知,中国-浙江-温州,低压电器,573,35.0
2013,吴凯庭,先生,未知,中国-福建-漳州,电子信息产品,573,35.0
2013,杨二喜,先生,62,中国-内蒙古-鄂尔多斯,煤炭、化工,573,35.0
2013,杨宗义,先生,49,中国-江苏-南京,IT、医疗器械、房地产,573,35.0
2013,叶祥尧,先生,60,中国-浙江-温州,工业电器、房地产,573,35.0
2013,俞建午,先生,47,中国-浙江-杭州,房地产,573,35.0
2013,张宝全,先生,56,中国-北京,房地产、当代艺术,573,35.0
2013,赵兴龙,先生,58,中国-云南-昆明,工艺品,573,35.0
2013,郑胜涛,先生,61,中国-浙江-温州,机械制造、房地产、投资,573,35.0
2013,郑跃文,先生,51,中国-北京,生物制药、投资,573,35.0
2013,周立成,先生,未知,中国-江苏-常州,轨道设备、风电设备,573,35.0
2013,朱国平,先生,53,中国-江苏-镇江,工具钢、钢材,573,35.0
2013,陈茂春,先生,61,中国-河北-邯郸,钢铁,606,34.0
2013,郭耀名,先生,46,中国-广东-深圳,房地产,606,34.0
2013,江黎明,先生,未知,中国-广东-佛山,汽车经销,606,34.0
2013,李东军,先生,55,中国-辽宁-大连,物流、房地产,606,34.0
2013,李晓林,先生,60,中国-北京,房地产、投资,606,34.0
2013,梁社增,先生,81,中国-广东-珠海,房地产,606,34.0
2013,裘国根,先生,44,中国-上海,投资,606,34.0
2013,区学铭,先生,64,中国-广东-佛山,房地产,606,34.0
2013,史英文,先生,48,中国-广西-南宁,房地产,606,34.0
2013,宋玉庆,先生,53,中国-陕西-西安,房地产、石油化工,606,34.0
2013,苏庭宝,先生,59,中国-内蒙古,贵金属,606,34.0
2013,孙永根,先生,42,中国-浙江-绍兴,化纤,606,34.0
2013,颜语,先生,未知,中国-云南-昆明,房地产,606,34.0
2013,周奕丰,先生,44,中国-广东-广州,塑料化工生产、电子商务、资源开发机加工,606,34.0
2013,朱江明,先生,46,中国-浙江-杭州,软件,606,34.0
2013,蔡小文,先生,38,中国-广东-中山,RFID产品和解决方案供应商,621,33.0
2013,陈保华,先生,51,中国-浙江-台州,医药,621,33.0
2013,陈丽芬,先生,54,中国-江苏-无锡,服装纺织、生物医药、投资,621,33.0
2013,郭占春,先生,59,中国-内蒙古-呼和浩特,房地产、农牧产品,621,33.0
2013,黄文佳,先生,43,中国-北京,制冷设备,621,33.0
2013,林国芳,先生,57,中国-广东-深圳,家纺,621,33.0
2013,罗林,先生,46,中国-北京,石油天然气服务,621,33.0
2013,沈广仟,先生,52,中国-北京,生物制品,621,33.0
2013,舒策城,先生,44,中国-江苏-无锡,房地产,621,33.0
2013,王廷月,先生,48,中国-北京,房地产,621,33.0
2013,薛伟成,先生,55,中国-上海,家庭用品,621,33.0
2013,远勤山,先生,45,中国-山西-运城,摩托车制造、销售,621,33.0
2013,张果喜,先生,61,中国-江西-鹰潭,玉矿、木雕、投资,621,33.0
2013,张开元,先生,49,中国-北京,烟气脱硫装置,621,33.0
2013,陈明金,先生,51,中国-澳门,综合,635,32.0
2013,成身棕,先生,未知,中国-北京,飞机制造,635,32.0
2013,高振东,先生,48,中国-江苏-苏州,电动工具,635,32.0
2013,郭金东,先生,48,中国-江苏-南京,化工、房地产,635,32.0
2013,何金明,先生,61,中国-广东-深圳,零售,635,32.0
2013,贺学初,先生,50,中国-香港,矿、高纯硅研发制造,635,32.0
2013,胡葆森,先生,63,中国-河南-郑州,房地产,635,32.0
2013,胡德林,先生,62,中国-江苏-苏州,电器设备,635,32.0
2013,开晓胜,先生,49,中国-安徽-安庆,运输机械、环保设备,635,32.0
2013,莫剑荣,先生,45,中国-浙江-杭州,房地产,635,32.0
2013,彭家华,先生,55,中国-山西-太原,房地产、天然气、电动车,635,32.0
2013,邵钦祥,先生,59,中国-浙江-金华,工业制造、房地产,635,32.0
2013,施天佑,先生,43,中国-福建-泉州,纺织,635,32.0
2013,苏汝波,先生,58,中国-广东-佛山,房地产,635,32.0
2013,王希成,先生,65,中国-山东-烟台,轮胎,635,32.0
