姓名,性别,年龄,出生地,学历,公司名称,公司总部地,公司总部地_英文,所在行业,排名,排名变化,财富值_人民币/亿元,财富值变化
马鸿,先生,54,中国-广东-揭阳,硕士,搜于特,中国-广东-东莞,China-Guangdong-Dongguan,服装,1544,-539,45.0,-21%
荣继华,先生,53,中国-广东-佛山,,道氏技术,中国-广东-佛山,China-Guangdong-Foshan,特种化工,1544,New,45.0,New
沈国荣,先生,未知,,,国电南瑞,中国-江苏-南京,China-Jiangsu-Nanjing,电网自动化,1544,New,45.0,New
孙伟挺,先生,未知,中国-浙江-绍兴,硕士,华孚控股,中国-广东-深圳,China-Guangdong-Shenzhen,纺织品,1544,-367,45.0,-6%
王川,先生,51,,硕士,小米,中国-北京,China-Beijing,智能硬件与技术,1544,-317,45.0,0%
王树清,先生,64,中国-上海, ,西郊庄园,中国-上海-闵行,China-Shanghai-Yihang,房地产,1544,-222,45.0,7%
王水,先生,60,,,银泰黄金,中国-北京,China-Beijing,矿业,1544,New,45.0,New
吴东贤,先生,74,中国-台湾-台北,,新光,中国-台湾-台北,China-Taiwan-Taipei,金融,1544,New,45.0,New
吴炯,先生,未知,,,华住,中国-上海-闵行,China-Shanghai-Yihang,连锁酒店,1544,479,45.0,80%
夏靖,先生,43,中国-安徽-合肥,,味知香,中国-江苏-苏州,China-Jiangsu-Suzhou,半成品食品,1544,New,45.0,New
肖铿,先生,49,中国-湖北-武汉, ,可立克,中国-广东-深圳,China-Guangdong-Shenzhen,变压器电子元件,1544,-342,45.0,-4%
谢淼,先生,37,,,柏楚电子,中国-上海-闵行,China-Shanghai-Yihang,信息技术,1544,759,45.0,125%
杨荣义,先生,未知,中国-广东-惠州, ,荣超地产,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,1544,-367,45.0,-6%
于冬,先生,50,中国-北京,本科,博纳,中国-北京,China-Beijing,影视娱乐,1544,-317,45.0,0%
于剑鸣,先生,50,中国-湖南,博士,新天域资本,中国-香港,China-Hong Kong,投资,1544,-172,45.0,13%
于伟仕,先生,76,中国-安徽-阜阳,,悦康药业,中国-北京,China-Beijing,医药,1544,New,45.0,New
俞渝,女士,56,中国-北京,硕士,当当网,中国-北京,China-Beijing,网络零售,1544,-317,45.0,0%
詹国海,先生,53,, ,鑫海控股,中国-河北-沧州,China-Hebei-Zhangzhou,石油加工、炼焦和核燃料加工业,1544,-317,45.0,0%
张爱娟,先生,57,中国-浙江, ,闰土股份,中国-浙江-绍兴,China-Zhejiang-Shaoxing,染料,1544,-222,45.0,7%
张华威,先生,57,,本科,威高,中国-山东-威海,China-Shandong-Weihai,医疗器械,1544,-664,45.0,-31%
张静宜,先生,未知,,,天合光能,中国-江苏-常州,China-Jiangsu-Changzhou,光伏产品,1544,New,45.0,New
张立新,先生,55,,,芯朋微,中国-江苏-无锡,China-Jiangsu-Wuxi,芯片设计,1544,-92,45.0,18%
张永明,先生,49,,,天佑投资,中国-北京,China-Beijing,投资,1544,-516,45.0,-18%
钟波,先生,41,,,极米科技,中国-四川-成都,China-Sichuan-Chengdu,投影产品,1544,New,45.0,New
周福海,先生,62,, ,亚太科技,中国-江苏-无锡,China-Jiangsu-Wuxi,金属复合材料,1544,-172,45.0,13%
朱沐之,先生,63,中国-广东-梅州, ,新南方,中国-广东-广州,China-Guangdong-Guangzhou,房地产、医药,1544,195,45.0,50%
朱袁正,先生,57,中国-吉林-长春,,新洁能,中国-江苏-无锡,China-Jiangsu-Wuxi,半导体器件,1544,New,45.0,New
邹承慧,先生,47,中国-江苏-无锡,本科,爱康科技,中国-江苏-苏州,China-Jiangsu-Suzhou,太阳能材料,1544,596,45.0,96%
邹支农,先生,53,,,天孚通信,中国-江苏-苏州,China-Jiangsu-Suzhou,光电源器件,1544,-592,45.0,-25%
蔡报贵,先生,50,,本科,金力永磁,中国-江西-赣州,China-Jiangxi-Zhangzhou,材料行业,1599,106,44.0,42%
陈文葆,先生,63,中国-浙江-温州,,合兴集团,中国-浙江-温州,China-Zhejiang-Wenzhou,电子产品,1599,New,44.0,New
范先国,先生,57,,博士,龙蟒,中国-四川-成都,China-Sichuan-Chengdu,钛白粉、磷化工,1599,66,44.0,38%
高反娥,先生,86,, ,美锦能源,中国-山西-太原,China-Shanxi-Taiyuan,煤炭,1599,262,44.0,57%
胡晓玲,先生,50,,硕士,鼎晖,中国-北京,China-Beijing,投资,1599,-227,44.0,10%
蒋芳,先生,47,,,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,1599,-647,44.0,-27%
李少波,先生,56,, ,三诺生物,中国-湖南-长沙,China-Hunan-Changsha,医疗器械,1599,-666,44.0,-29%
李小勤,先生,50,中国-浙江-杭州,,匠心家居,中国-江苏-常州,China-Jiangsu-Changzhou,智能家居,1599,New,44.0,New
刘仰宏,先生,43,,,传音,中国-广东-深圳,China-Guangdong-Shenzhen,消费电子产品,1599,-88,44.0,22%
柳青,先生,43,,,滴滴出行,中国-北京,China-Beijing,生活服务平台,1599,-227,44.0,10%
楼天城,先生,未知,,,小马智行,美国-旧金山,United States-San Francisco,自动驾驶技术,1599,140,44.0,47%
桑树军,先生,55,中国-河北-唐山,,中红医疗,中国-河北-唐山,China-Hebei-Tangshan,一次性防护手套,1599,New,44.0,New
唐健,先生,65,中国-广东-深圳, ,捷顺科技,中国-广东-深圳,China-Guangdong-Shenzhen,道闸管理电子设备,1599,-571,44.0,-20%
屠海鸣,先生,60,中国-上海,本科,豪都房地产,中国-上海-青浦,China-Shanghai-Qingpu,房地产,1599,-277,44.0,5%
王霖,先生,未知,,博士,鼎晖,中国-北京,China-Beijing,投资,1599,-227,44.0,10%
王振宇,先生,未知,,本科,鼎晖,中国-北京,China-Beijing,投资,1599,-227,44.0,10%
姚俊花,先生,66,, ,美锦能源,中国-山西-太原,China-Shanxi-Taiyuan,煤炭,1599,262,44.0,57%
姚俊杰,先生,64,, ,美锦能源,中国-山西-太原,China-Shanxi-Taiyuan,煤炭,1599,262,44.0,57%
姚俊卿,先生,55,, ,美锦能源,中国-山西-太原,China-Shanxi-Taiyuan,煤炭,1599,262,44.0,57%
姚三俊,先生,61,, ,美锦能源,中国-山西-太原,China-Shanxi-Taiyuan,煤炭,1599,262,44.0,57%
姚四俊,先生,58,, ,美锦能源,中国-山西-太原,China-Shanxi-Taiyuan,煤炭,1599,262,44.0,57%
俞水祥,先生,未知,,,祥源控股,中国-浙江-绍兴,China-Zhejiang-Shaoxing,房地产、基础设施建设,1599,2,44.0,29%
张剑群,先生,49,中国-山东,本科,沂州,中国-山东-临沂,China-Shandong-Linyi,水泥、煤化工,1599,-227,44.0,10%
张瑜平,先生,70,中国-广东-东莞, ,新宇亨得利,中国-香港,China-Hong Kong,钟表连锁,1599,-372,44.0,-2%
周晓峰,先生,52,,,宁波华翔,中国-浙江-宁波,China-Zhejiang-Ningbo,汽车零部件,1599,2,44.0,29%
安怀略,先生,58,中国-贵州-贵阳,,信邦制药,中国-贵州-贵阳,China-Guizhou-Guiyang,医药,1624,New,43.0,New
包凡,先生,50,,硕士,华兴资本,中国-北京,China-Beijing,金融服务、投资,1624,-397,43.0,-4%
初亚军,先生,66,,,新亚强,中国-江苏-宿迁,China-Jiangsu-Cebu,有机硅,1624,-88,43.0,23%
戴玉寒,先生,未知,,,安井食品,中国-福建-厦门,China-Fujian-Xiamen,食品,1624,-302,43.0,2%
杜江波,先生,56,,,君正,中国-内蒙古-乌海,China-Inner Mongolia-Wuhai,能源化工,1624,-596,43.0,-22%
葛珂,先生,48,,,金山办公,中国-北京,China-Beijing,办公软件与信息服务,1624,-672,43.0,-28%
郭新平,先生,58,,硕士,用友,中国-上海-嘉定,China-Shanghai-Jiading,财务软件,1624,-744,43.0,-34%
花定甜,先生,未知,,,海天味业,中国-广东-佛山,China-Guangdong-Foshan,调味品,1624,-521,43.0,-17%
解江冰,先生,49,,,爱博医疗,中国-北京,China-Beijing,眼科医疗器械,1624,-172,43.0,13%
李仙德,先生,46,,,晶科科技,中国-江西-上饶,China-Jiangxi-Shangrao,电力,1624,41,43.0,34%
李志疆,先生,53,,本科,爱康医疗,中国-北京,China-Beijing,医疗设备,1624,-1064,43.0,-59%
林伯淳,先生,72,中国-台湾-台北,,台玻,中国-台湾-台北,China-Taiwan-Taipei,建筑玻璃,1624,New,43.0,New
林正华,先生,56,中国-福建,,恒而达,中国-福建-莆田,China-Fujian-Yutian,工具制造,1624,New,43.0,New
彭骞,先生,47,中国-湖北-武汉,本科,精测电子,中国-湖北-武汉,China-Hubei-Wuhan,电子设备制造,1624,-397,43.0,-4%
沈介良,先生,68,, ,江苏旷达,中国-江苏-常州,China-Jiangsu-Changzhou,汽车织物,1624,7,43.0,30%
舒忠峰,先生,59,中国-山东-滨州,,渤海实业,中国-山东-滨州,China-Shandong-Binzhou,食用油,1624,New,43.0,New
孙纪木,先生,65,中国-浙江-绍兴,硕士,新华联合冶金,中国-河北-沧州,China-Hebei-Zhangzhou,钢铁,1624,-999,43.0,-55%
王雪红,先生,63,中国-台湾-新北,,宏达,中国-台湾-桃园,China-Taiwan-Taoyuan,电子信息,1624,New,43.0,New
王跃斌,先生,54,,,王力集团,中国-浙江-金华,China-Zhejiang-Jinhua,安防产品,1624,New,43.0,New
肖争强,先生,50,,,新强联,中国-河南-洛阳,China-Henan-Loyang,电子设备制造,1624,New,43.0,New
熊贤忠,先生,56,中国-江西-南昌, ,洪客隆,中国-江西-南昌,China-Jiangxi-Nanchang,百货零售、房地产,1624,-672,43.0,-28%
徐久振,先生,55,,,阿拉丁,中国-上海,China-Shanghai,科研试剂,1624,New,43.0,New
杨卫新,先生,60,中国-浙江,本科,百隆东方,中国-浙江-宁波,China-Zhejiang-Ningbo,色纺纱,1624,237,43.0,54%
俞培俤,先生,61,中国-福建, ,东福实业,中国-福建-福州,China-Fujian-Fuzhou,房地产,1624,-605,43.0,-23%
张松山,先生,60,,博士,华邦制药,中国-重庆,China-Chongqing,医药,1624,115,43.0,43%
郑创发,先生,75,中国-广东-汕头, ,光华科技,中国-广东-汕头,China-Guangdong-Shantou,化工,1624,298,43.0,59%
郑志国,先生,50,,,奥翔药业,中国-浙江-台州,China-Zhejiang-Taizhou,医药,1624,-302,43.0,2%
周福贵,先生,59,,硕士,三一,中国-北京,China-Beijing,重型机械,1624,-88,43.0,23%
Charles Alexander Portes,先生,51,,,ESR,中国-香港,China-Hong Kong,物流,1652,New,42.0,New
徐旭东,先生,未知,中国-江苏-南通,本科,孚能科技,中国-江西-赣州,China-Jiangxi-Zhangzhou,动力电池,1652,87,42.0,40%
Stuart Gibson,先生,57,,,ESR,中国-香港,China-Hong Kong,物流,1652,New,42.0,New
薄世久,先生,57,, ,长久,中国-吉林-长春,China-Jilin-Changchun,物流、汽车销售,1652,-624,42.0,-24%
蔡海山,先生,43,,,联邦制药,中国-香港,China-Hong Kong,医药制作业,1652,New,42.0,New
崔立新,先生,未知,,,创新金属,中国-山东-滨州,China-Shandong-Binzhou,有色金属加工,1652,-484,42.0,-14%
高文班,先生,73,中国-山东,硕士,史丹利,中国-山东-临沂,China-Shandong-Linyi,复合肥,1652,-116,42.0,20%
黄河清,先生,59,中国-浙江-衢州,本科,万里扬,中国-浙江-金华,China-Zhejiang-Jinhua,变速箱,1652,-280,42.0,5%
黎福超,先生,63,,,福达股份,中国-广西-桂林,China-Guangxi-Guilin,汽车零部件,1652,New,42.0,New
李守军,先生,58,,博士,瑞普生物技术,中国-天津,China-Tianjin,兽用生物制品和制剂,1652,-330,42.0,0%
李维诚,先生,51,,本科,睿创微纳,中国-山东-烟台,China-Shandong-Yantai,电子器件制造,1652,-200,42.0,11%
廖志民,先生,58,,,金达莱,中国-江西-南昌,China-Jiangxi-Nanchang,污水处理,1652,New,42.0,New
刘安省,先生,68,中国-安徽-淮北, ,口子窖,中国-安徽-淮北,China-Anhui-Huaibei,白酒,1652,-450,42.0,-11%
刘建德,先生,45,中国-安徽-合肥,,科思科技,中国-广东-深圳,China-Guangdong-Shenzhen,通信设备,1652,New,42.0,New
刘颖麒,先生,44,,,移卡,中国-广东-深圳,China-Guangdong-Shenzhen,支付服务,1652,-968,42.0,-51%
陆秋文,先生,未知,,,安井食品,中国-福建-厦门,China-Fujian-Xiamen,食品,1652,-280,42.0,5%
马廷义,先生,65,,,明泰铝业,中国-湖南-郑州,China-Hunan-Zhengzhou,有色金属加工,1652,New,42.0,New
马永升,先生,未知,中国-云南-昭通,本科,昊龙实业,中国-云南-昭通,China-Yunnan-Zhaotong,矿业、水电、房地产,1652,-330,42.0,0%
彭永东,先生,42,,,贝壳,中国-北京,China-Beijing,房地产服务,1652,-1238,42.0,-68%
钱晓春,先生,57,中国-上海,本科,强力新材,中国-江苏-常州,China-Jiangsu-Changzhou,化工原料,1652,-531,42.0,-16%
汤旭东,先生,55,,,葫芦娃,中国-海南-海口,China-Hainan-Haikou,医药制造业,1652,-782,42.0,-38%
唐岩,先生,42,, ,挚文,中国-北京,China-Beijing,社交媒体,1652,-825,42.0,-40%
王福祥,先生,65,,,新阳半导体,中国-上海-松江,China-Shanghai-Songjiang,半导体材料,1652,-531,42.0,-16%
王海波,先生,63,,,凌霄泵业,中国-广东-阳江,China-Guangdong-Yangjiang,电泵,1652,552,42.0,91%
王海鹏,先生,60,, ,美盈森,中国-广东-深圳,China-Guangdong-Shenzhen,包装,1652,-633,42.0,-25%
王文亮,先生,50,,,中裕燃气,中国-香港,China-Hong Kong,燃气,1652,New,42.0,New
席有良,先生,61,中国-陕西-西安, ,大明宫,中国-陕西-西安,China-Shaanxi-Xi'an,建材连锁、房地产,1652,-330,42.0,0%
夏信德,先生,57,,,鹏辉能源,中国-广东-广州,China-Guangdong-Guangzhou,电池,1652,329,42.0,62%
徐长军,先生,57,,,朗新科技,中国-江苏-无锡,China-Jiangsu-Wuxi,公用事业领域业务信息化系,1652,209,42.0,50%
于德海,先生,70,,,科德数控,中国-辽宁-大连,China-Liaoning-Dalian,数控机床,1652,New,42.0,New
张和兵,先生,未知,,,博腾股份,中国-重庆,China-Chongqing,医药,1652,New,42.0,New
赵关龙,先生,未知,,,荣盛控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,化纤,1652,329,42.0,62%
赵锦荣,先生,65,,,汇川技术,中国-广东-深圳,China-Guangdong-Shenzhen,工业自动化产品,1652,181,42.0,45%
卓永财,先生,79,中国-台湾-竹北,,上银科技,中国-台湾-台中,China-Taiwan-Taichung,工业机械,1652,New,42.0,New
左国军,先生,43,中国-湖北-仙桃,,捷佳伟创,中国-广东-深圳,China-Guangdong-Shenzhen,半导体设备,1652,New,42.0,New
邓学勤,先生,54,,,科兴制药,中国-山东-济南,China-Shandong-Jinan,医药制造业,1687,New,41.0,New
董俊姿,先生,40,,,贝泰妮,中国-云南-昆明,China-Yunnan-Kunming,护肤品,1687,New,41.0,New
胡宇航,先生,45,,,三七互娱,中国-安徽-芜湖,China-Anhui-Wuhu,互联网服务,1687,-566,41.0,-18%
蒋震林,先生,54,,,震裕科技,中国-浙江-宁波,China-Zhejiang-Ningbo,模具,1687,New,41.0,New
金利伟,先生,51,,,可靠股份,中国-浙江-杭州,China-Zhejiang-Hangzhou,护理用品,1687,New,41.0,New
梁婉云,先生,未知,,,海天味业,中国-广东-佛山,China-Guangdong-Foshan,调味品,1687,-566,41.0,-18%
刘德建,先生,50,中国-福建,本科,网龙,中国-福建-福州,China-Fujian-Fuzhou,网络游戏、互联网应用开发,1687,-566,41.0,-18%
刘满世,先生,72,中国-内蒙古, ,满世,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,煤炭,1687,-460,41.0,-9%
祁秀萍,先生,未知,, ,泰瑞,宁夏-银川,Ningxia-Yinchuan,兽药,1687,-22,41.0,28%
石平湘,先生,73,,,华特气体,中国-广东-佛山,China-Guangdong-Foshan,工业气体,1687,-86,41.0,21%
陶虹遐,女士,未知,中国-重庆,,金科,中国-重庆,China-Chongqing,房地产,1687,New,41.0,New
王爱国,先生,52,中国-山东-青岛,硕士,国恩股份,中国-山东-青岛,China-Shandong-Qingdao,塑料制造,1687,-682,41.0,-28%
吴敏芝,先生,45,,,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,1687,-659,41.0,-25%
肖高强,先生,48,,,新强联,中国-河南-洛阳,China-Henan-Loyang,电子设备制造,1687,New,41.0,New
张建明,先生,未知,, ,明宇实业,中国-四川-成都,China-Sichuan-Chengdu,房地产,1687,-510,41.0,-15%
包叔平,先生,未知,中国-上海,博士,二三四五,中国-上海-浦东,China-Shanghai-Pudong,计算机系统开发,1702,-330,40.0,0%
陈邦栋,先生,51,,,思源电气,中国-上海-闵行,China-Shanghai-Yihang,输配电设备,1702,279,40.0,54%
陈春来,先生,未知,,,美迪西,中国-上海,China-Shanghai,生物医药,1702,New,40.0,New
陈浩,先生,35,,本科,诺米,中国-广东-广州,China-Guangdong-Guangzhou,零售,1702,-525,40.0,-17%
陈剑锋,先生,61,,,北摩高科,中国-北京,China-Beijing,航空装备制造,1702,-330,40.0,0%
陈金岳,先生,57,中国-浙江-宁波,硕士,怡诺鲍斯,中国-浙江-宁波,China-Zhejiang-Ningbo,压缩机,1702,-71,40.0,21%
陈劲松,先生,57,中国-黑龙江-哈尔滨,硕士,世联地产,中国-广东-深圳,China-Guangdong-Shenzhen,房地产服务,1702,-380,40.0,-5%
程理财,先生,59,中国-湖北-黄冈,,山河集团,中国-湖北-武汉,China-Hubei-Wuhan,房地产,1702,New,40.0,New
丛连彪,先生,60,中国-吉林, ,皓月,中国-吉林-长春,China-Jilin-Changchun,牛羊肉生产加工,1702,-411,40.0,-9%
崔维星,先生,51,中国-山东-潍坊,本科,德邦快递,中国-上海-青浦,China-Shanghai-Qingpu,快递,1702,-822,40.0,-38%
代德明,先生,未知,,,恒信汽车,中国-湖北-武汉,China-Hubei-Wuhan,汽车销售,1702,-71,40.0,21%
丁国雄,先生,54,中国-福建-泉州, ,乔丹体育,中国-福建-泉州,China-Fujian-Quanzhou,体育用品,1702,-250,40.0,5%
高绍阳,先生,45,,,贝泰妮,中国-云南-昆明,China-Yunnan-Kunming,护肤品,1702,New,40.0,New
郭东林,先生,50,中国-广东-河源,博士,以纯,中国-广东-东莞,China-Guangdong-Dongguan,服装,1702,-475,40.0,-11%
郭建强,先生,53,, ,新宝电器,中国-广东-佛山,China-Guangdong-Foshan,小家电,1702,-973,40.0,-50%
郭明明,先生,59,,,东南网架,中国-浙江-杭州,China-Zhejiang-Hangzhou,钢结构产品,1702,438,40.0,74%
洪维华,先生,63,中国-辽宁, ,明华,中国-辽宁-沈阳,China-Liaoning-Shenyang,房地产、医药、投资,1702,-250,40.0,5%
洪晓波,先生,42,,硕士,唯品会,中国-广东-广州,China-Guangdong-Guangzhou,新零售,1702,-674,40.0,-27%
侯博明,先生,66,中国-台湾,,台南纺织,中国-台湾-台南,China-Taiwan-Tainan,纺织,1702,New,40.0,New
黄炳均,先生,68,中国-广东-江门, ,昌兴,中国-香港,China-Hong Kong,水泥、房地产,1702,-330,40.0,0%
黄韬,先生,未知,中国-安徽,,谦寻,中国-浙江-杭州,China-Zhejiang-Hangzhou,新零售,1702,New,40.0,New
黄振强,先生,未知,,,海天味业,中国-广东-佛山,China-Guangdong-Foshan,调味品,1702,-534,40.0,-18%
姜海洋,先生,51,,,明源云,中国-广东-深圳,China-Guangdong-Shenzhen,房地产软件服务,1702,New,40.0,New
蒋龙,先生,42,,,雾芯科技,中国-广东-深圳,China-Guangdong-Shenzhen,电子烟,1702,New,40.0,New
蒋茂远,先生,70,中国-江苏-扬州, ,虎豹,中国-江苏-扬州,China-Jiangsu-Yangzhou,服装、房地产,1702,-330,40.0,0%
景柱,先生,55,中国-河南-开封,,海马汽车,中国-海南-海口,China-Hainan-Haikou,汽车制造,1702,New,40.0,New
李旎,先生,35,,,哔哩哔哩,中国-上海-浦东,China-Shanghai-Pudong,视频弹幕网站,1702,220,40.0,48%
李卫平,先生,59,,,雷赛智能,中国-广东-深圳,China-Guangdong-Shenzhen,工业机械,1702,-380,40.0,-5%
李兴浩,先生,57,中国-广东-佛山, ,志高,中国-广东-佛山,China-Guangdong-Foshan,家电制造,1702,-349,40.0,-2%
李屹,先生,51,,本科,光峰,中国-广东-深圳,China-Guangdong-Shenzhen,激光电子仪器,1702,-37,40.0,25%
李运强,先生,77,中国-海南,,理文造纸,中国-香港,China-Hong Kong,浆纸,1702,New,40.0,New
栗建伟,先生,55,, ,美的,中国-广东-佛山,China-Guangdong-Foshan,家电制造,1702,-380,40.0,-5%
林集永,先生,51,中国-广东-惠阳,,慕思,中国-广东-东莞,China-Guangdong-Dongguan,耐用消费品,1702,New,40.0,New
林龙安,先生,57,中国-福建-泉州,本科,禹洲地产,中国-福建-厦门,China-Fujian-Xiamen,房地产,1702,-1077,40.0,-58%
林培青,先生,56,,,仙乐健康,中国-广东-汕头,China-Guangdong-Shantou,保健品,1702,-718,40.0,-32%
刘正军,先生,54,,博士,永清环保,中国-湖南-长沙,China-Hunan-Changsha,大气污染防治工程,1702,-221,40.0,8%
卢础其,先生,72,中国-广东-佛山, ,万和,中国-广东-佛山,China-Guangdong-Foshan,家用电器,1702,-261,40.0,3%
吕新民,先生,50,, ,永冠新材,中国-上海-青浦,China-Shanghai-Qingpu,化学制品,1702,562,40.0,90%
茅永红,先生,67,中国-湖北-武汉,硕士,百步亭,中国-湖北-武汉,China-Hubei-Wuhan,房地产、造船,1702,-166,40.0,14%
倪张根,先生,46,中国-江苏-南通, ,梦百合,中国-江苏-南通,China-Jiangsu-Nantong,家居材料,1702,-330,40.0,0%
彭文成,先生,56,, ,博迈科,中国-天津,China-Tianjin,海洋工程,1702,321,40.0,60%
钱淑娟,女士,56,中国-江苏-南通,,星球石墨,中国-江苏-南通,China-Jiangsu-Nantong,石墨设备,1702,New,40.0,New
阮积祥,先生,52,, ,杰克股份,中国-浙江-台州,China-Zhejiang-Taizhou,缝纫机,1702,-525,40.0,-17%
史佳,先生,44,,,东方财富,中国-上海,China-Shanghai,金融数据软件,1702,New,40.0,New
司绍华,先生,未知,,,卓胜微,中国-江苏-无锡,China-Jiangsu-Wuxi,芯片,1702,220,40.0,48%
宋昌宁,先生,45,中国-江西-九江,,新益昌,中国-广东-深圳,China-Guangdong-Shenzhen,电气设备,1702,New,40.0,New
万柏方,先生,53,,,图南股份,中国-江苏-镇江,China-Jiangsu-Zhenjiang,合金材料,1702,37,40.0,33%
汪建良,先生,45,,,思摩尔,中国-广东-深圳,China-Guangdong-Shenzhen,电子烟,1702,-475,40.0,-11%
王炳坤,先生,49,中国-广东-东莞,,慕思,中国-广东-东莞,China-Guangdong-Dongguan,耐用消费品,1702,New,40.0,New
王合球,先生,57,,,欧陆通,中国-广东-深圳,China-Guangdong-Shenzhen,电源适配器,1702,-718,40.0,-32%
王金洪,先生,58,,本科,广联达,中国-北京,China-Beijing,软件与信息服务,1702,-581,40.0,-20%
王强众,先生,59,中国-江苏-淮安,,共创草坪,中国-江苏-南京,China-Jiangsu-Nanjing,人工草坪,1702,New,40.0,New
王文杰,先生,53,,,舜宇光学,中国-浙江-宁波,China-Zhejiang-Ningbo,光学产品,1702,438,40.0,74%
王兴春,先生,57,, ,永晖焦煤,中国-香港,China-Hong Kong,煤炭,1702,3,40.0,29%
王瑀,先生,60,,,孚能科技,中国-江西-赣州,China-Jiangxi-Zhangzhou,动力电池,1702,159,40.0,43%
温育青,先生,47,中国-广东-梅州, ,大百汇,中国-广东-深圳,China-Guangdong-Shenzhen,烟草、房地产、白酒,1702,-330,40.0,0%
吴建荣,先生,64,中国-浙江, ,中南建设,中国-浙江-杭州,China-Zhejiang-Hangzhou,建筑、动漫,1702,-475,40.0,-11%
吴中林,先生,54,中国-广东-佛山,硕士,通宇通讯,中国-广东-中山,China-Guangdong-Zhongshan,移动天线、射频器件,1702,-697,40.0,-30%
夏军,先生,52,,,浩通科技,中国-江苏-徐州,China-Jiangsu-Xuzhou,贵金属回收,1702,New,40.0,New
谢锦鹏,先生,66,中国-香港,,皇朝家居,中国-香港,China-Hong Kong,家具,1702,New,40.0,New
许尚龙,先生,56,, ,21世纪投资,中国-江苏-南京,China-Jiangsu-Nanjing,房地产,1702,-330,40.0,0%
闫桂林,先生,52,,,坚朗五金,中国-广东-东莞,China-Guangdong-Dongguan,高端建筑五金,1702,-349,40.0,-2%
姚军红,先生,48,,,大搜车,中国-浙江-杭州,China-Zhejiang-Hangzhou,汽车在线交易,1702,-330,40.0,0%
姚文琛,先生,70,,,姚记科技,中国-上海-嘉定,China-Shanghai-Jiading,扑克牌、在线游戏,1702,-942,40.0,-49%
由守谊,先生,60,中国-山东-烟台,硕士,东诚药业,中国-山东-烟台,China-Shandong-Yantai,医药,1702,-769,40.0,-35%
余竹云,先生,48,中国-浙江-衢州,,中环控股,中国-安徽-合肥,China-Anhui-Hefei,建筑工程,1702,New,40.0,New
张文东,先生,54,,,漫步者,中国-广东-深圳,China-Guangdong-Shenzhen,消费电子,1702,-614,40.0,-25%
张欣,先生,46,,,海天味业,中国-广东-佛山,China-Guangdong-Foshan,调味品,1702,-838,40.0,-42%
张瀛岑,先生,未知,中国-河南-郑州, ,天伦,中国-河南-郑州,China-Henan-Zhengzhou,燃气、房地产,1702,-166,40.0,14%
张志铭,先生,未知,, ,明天投资,中国-北京,China-Beijing,投资,1702,-475,40.0,-11%
郑涛,先生,54,,,天奈科技,中国-江苏-镇江,China-Jiangsu-Zhenjiang,新材料,1702,New,40.0,New
郑伟,先生,51,中国-辽宁-沈阳,硕士,海思科,西藏山南,"Shannan, Tibet",医药,1702,-674,40.0,-27%
郑钟南,先生,72,中国-广东-汕头, ,天融信,中国-广东-汕头,China-Guangdong-Shantou,电力设备、大数据云安全,1702,-487,40.0,-13%
钟美红,女士,54,中国-湖南-益阳,,新宙邦,中国-广东-深圳,China-Guangdong-Shenzhen,电子化学品,1702,New,40.0,New
周成建,先生,56,中国-浙江-丽水, ,美特斯邦威,中国-上海-浦东,China-Shanghai-Pudong,服装,1702,-928,40.0,-47%
周之栩,先生,53,,,思瑞浦,中国-上海,China-Shanghai,半导体,1702,New,40.0,New
朱书成,先生,53,中国-河南-南阳,硕士,龙成,中国-河南-南阳,China-Henan-Nanyang,钢铁,1702,-166,40.0,14%
左晶,先生,56,,,绿的谐波,中国-江苏-苏州,China-Jiangsu-Suzhou,机器人零部件,1702,New,40.0,New
左昱昱,先生,51,,,绿的谐波,中国-江苏-苏州,China-Jiangsu-Suzhou,机器人零部件,1702,New,40.0,New
陈大魁,先生,70,中国-浙江, ,众成,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,包装材料,1781,-245,39.0,11%
杜元春,先生,未知,, ,均胜投资,中国-浙江-宁波,China-Zhejiang-Ningbo,汽车零部件制造,1781,-579,39.0,-17%
蒋学鑫,先生,52,中国-湖北-武汉,,壹石通,中国-安徽-蚌埠,China-Anhui-Yuan,新材料,1781,New,39.0,New
郎光辉,先生,58,,,索通发展,中国-山东-德州,China-Shandong-Texas,化工,1781,New,39.0,New
李明,先生,58,中国-湖北,硕士,远洋,中国-北京,China-Beijing,房地产,1781,-409,39.0,-3%
励建炬,先生,45,,,科达利,中国-广东-深圳,China-Guangdong-Shenzhen,锂电池结构件,1781,359,39.0,70%
林皓,先生,55,中国-浙江-杭州,本科,北信源,中国-北京,China-Beijing,信息安全,1781,-554,39.0,-13%
林黎明,先生,59,,,正泰,中国-浙江-温州,China-Zhejiang-Wenzhou,工业电器、投资,1781,317,39.0,63%
林振宇,先生,38,,,壹网壹创,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务,1781,-1007,39.0,-48%
