姓名,性别,年龄,出生地,学历,公司名称,公司总部地,公司总部地_英文,所在行业,排名,排名变化,财富值_人民币/亿元,财富值变化
李占通,先生,53,中国-河南-郑州,本科,大通投资,中国-天津,China-Tianjin,医药、燃气、投资,937,-157,45.0,-10%
梁希森,先生,62,,,希森,中国-山东-德州,China-Shandong-Dezhou,房地产、农业,937,-47,45.0,0%
梁衍峰,先生,52,中国-福建, ,中庚,中国-福建-福州,China-Fujian-Fuzhou,房地产,937,60,45.0,13%
林建伟,先生,51,, ,中来股份,中国-江苏-苏州,China-Jiangsu-Suzhou,太阳能材料,937,60,45.0,13%
刘德建,先生,46,中国-福建,本科,网龙,中国-福建-福州,China-Fujian-Fuzhou,网络游戏、互联网应用开发,937,-311,45.0,-25%
刘建国,先生,49,, ,本间高尔夫,中国-上海,China-Shanghai,高尔夫球具,937,new,45.0,new
刘淑芹,先生,未知,,,赛升,中国-北京,China-Beijing,医药,937,-571,45.0,-50%
马兴法,先生,55,,,天马轴承,中国-浙江-杭州,China-Zhejiang-Hangzhou,轴承,937,819,45.0,96%
倪张根,先生,42,中国-江苏-南通, ,梦百合,中国-江苏-南通,China-Jiangsu-Nantong,家居材料,937,new,45.0,new
庞庆华,先生,62,,,庞大,中国-河北-唐山,China-Hebei-Tangshan,汽车销售,937,32,45.0,7%
钱晓春,先生,53,中国-上海,本科,强力新材,中国-江苏-常州,China-Jiangsu-Changzhou,化工原料,937,-317,45.0,-26%
申东日,先生,45,中国-黑龙江-绥化, ,朗姿,中国-北京,China-Beijing,服装,937,-342,45.0,-31%
沈学如,先生,63,中国-江苏-苏州, ,澳洋,中国-江苏-苏州,China-Jiangsu-Suzhou,纺织、化纤,937,-200,45.0,-17%
史维学,先生,49,, ,中联亚,中国-北京,China-Beijing,房地产、投资,937,-311,45.0,-25%
谭瑞清,先生,51,中国-河南,本科,龙蟒佰利联,中国-河南-郑州,China-Henan-Zhengzhou,钛白粉,937,new,45.0,new
唐修国,先生,54,中国-湖南,本科,三一,中国-湖南,China-Hunan,重型机械,937,-157,45.0,-10%
田在玮,先生,69,中国-黑龙江-哈尔滨, ,顺天通集团,中国-北京,China-Beijing,房地产,937,new,45.0,new
汪天祥,先生,61,, ,福安药业,中国-重庆,China-Chongqing,医药,937,60,45.0,13%
王东辉,先生,51,中国-北京,硕士,荣之联,中国-北京,China-Beijing,软件服务,937,-311,45.0,-25%
王飘扬,先生,53,,本科,万邦达,中国-北京,China-Beijing,污水处理,937,-47,45.0,0%
王维东,先生,40,中国-甘肃-酒泉, ,赢合科技,中国-广东-深圳,China-Guangdong-Shenzhen,自动化设备,937,137,45.0,15%
王伟,先生,46,,,朗玛信息,中国-贵州-贵阳,China-Guizhou-Guiyang,计算机技术及软件开发、销售,937,60,45.0,13%
王友林,先生,54,中国-江苏-苏州,本科,康力电梯,中国-江苏-苏州,China-Jiangsu-Suzhou,电梯,937,-311,45.0,-25%
王志华,先生,未知,, ,嘉德,中国-北京,China-Beijing,拍卖,937,new,45.0,new
吴洁,先生,49,中国-福建, ,阳光城,中国-福建-福州,China-Fujian-Fuzhou,房地产,937,-91,45.0,-6%
夏朝嘉,先生,68,中国-四川, ,禾嘉,中国-四川-成都,China-Sichuan-Chengdu,汽车配件、投资,937,-47,45.0,0%
谢子龙,先生,51,中国-湖南-湘潭, ,老百姓,中国-湖南-长沙,China-Hunan-Changsha,医药零售,937,-157,45.0,-10%
熊晓鸽,先生,62,中国-湖南-湘潭,博士,IDG资本,中国-北京,China-Beijing,投资,937,-157,45.0,18%
徐步升,先生,66,中国-浙江, ,群升,中国-浙江-金华,China-Zhejiang-Jinhua,防盗门、房地产、投资,937,11,45.0,5%
徐步云,先生,54,中国-浙江, ,步阳,中国-浙江-金华,China-Zhejiang-Jinhua,防盗门、电动车、房地产,937,11,45.0,5%
徐广福,先生,未知,, ,大全,中国-江苏-镇江,China-Jiangsu-Zhenjiang,电气设备制造、太阳能,937,151,45.0,18%
徐明波,先生,53,中国-河南-新乡,博士,双鹭,中国-北京,China-Beijing,医药,937,-241,45.0,-18%
徐小平,先生,61,中国-江苏-扬州,硕士,真格,中国-北京,China-Beijing,投资,937,60,45.0,0%
许晓明,先生,54,中国-湖北-荆门,硕士,武汉南国置业,中国-湖北-武汉,China-Hubei-Wuhan,房地产,937,-47,45.0,0%
阎焱,先生,60,中国-安徽-安庆,博士,赛富,中国-北京,China-Beijing,投资,937,-241,45.0,13%
颜华,先生,45,,,华昌达,中国-湖北-十堰,China-Hubei-Shiyan,专用设备制造业,937,-77,45.0,-4%
易元保,先生,65,,,富兴,中国-湖南-长沙,China-Hunan-Changsha,房地产、汽车销售、投资,937,60,45.0,13%
张观福,先生,52,中国-贵州-黔南,本科,信邦制药,中国-贵州-贵阳,China-Guizhou-Guiyang,医药,937,-183,45.0,-13%
张建明,先生,未知,, ,明宇实业,中国-四川-成都,China-Sichuan-Chengdu,房地产,937,11,45.0,5%
张之君,先生,70,中国-河南-南阳, ,百强,中国-贵州-贵阳,China-Guizhou-Guiyang,医药、房地产,937,434,45.0,50%
赵福君,先生,53,,硕士,久其,中国-北京,China-Beijing,软件服务,937,-183,45.0,-13%
赵满堂,先生,57,中国-甘肃-天水, ,盛达,中国-甘肃-天水,China-Gansu-Tianshui,矿业、酒店,937,-241,45.0,-18%
郑胜涛,先生,65,,,神力,中国-浙江-温州,China-Zhejiang-Wenzhou,机械制造、房地产、投资,937,-47,45.0,0%
郑淑芳,先生,未知,中国-福建, ,东百,中国-福建-福州,China-Fujian-Fuzhou,零售,937,604,45.0,67%
周锦明,先生,52,,本科,潜能恒信,中国-北京,China-Beijing,石油技术,937,-421,45.0,-36%
朱书成,先生,49,中国-河南-南阳,硕士,龙成,中国-河南-南阳,China-Henan-Nanyang,钢铁,937,60,45.0,13%
陈炽昌,先生,46,中国-广东-中山, ,全通教育,中国-广东-中山,China-Guangdong-Zhongshan,教育软件开发,1005,-607,44.0,-48%
陈涛,先生,45,中国-甘肃-陇南, ,胜宏科技,中国-广东-惠州,China-Guangdong-Huizhou,新型电子器件,1005,69,44.0,13%
范建刚,先生,63,中国-江苏, ,风范股份,中国-江苏-苏州,China-Jiangsu-Suzhou,输变电设备,1005,-225,44.0,-12%
黄炳均,先生,64,中国-广东-江门, ,昌兴,中国-香港,China-Hong Kong,水泥、房地产,1005,-115,44.0,-2%
李学纯,先生,62,中国-山东-临沂,本科,阜丰,中国-山东-临沂,China-Shandong-Linyi,生物发酵产品,1005,291,44.0,38%
卢础其,先生,68,中国-广东-佛山, ,万和,中国-广东-佛山,China-Guangdong-Foshan,厨卫电器、投资,1005,291,44.0,38%
王文默,先生,61,中国-福建, ,安踏,中国-福建-厦门,China-Fujian-Xiamen,体育用品,1005,291,44.0,38%
叶家豪,先生,54,中国-广东-深圳, ,奇信股份,中国-广东-深圳,China-Guangdong-Shenzhen,装潢装饰,1005,-261,44.0,-17%
陈邦锐,先生,54,,,天成自控,中国-浙江-台州,China-Zhejiang-Taizhou,汽车配件,1013,625,43.0,72%
陈泽民,先生,74,中国-重庆-江津,本科,三全食品,中国-河南-郑州,China-Henan-Zhengzhou,食品,1013,142,43.0,19%
李文美,先生,55,中国-吉林-长春,硕士,万孚生物,中国-广东-广州,China-Guangdong-Guangzhou,医药,1013,142,43.0,19%
励建立,先生,45,,,科达利,中国-广东-深圳,China-Guangdong-Shenzhen,锂电池精密结构件,1013,new,43.0,new
林光荣,先生,71,,,荣泰健康,中国-上海,China-Shanghai,文体健康器材,1013,new,43.0,new
缪双大,先生,66,中国-江苏-无锡, ,双良,中国-江苏-无锡,China-Jiangsu-Wuxi,空调设备,1013,-259,43.0,-17%
席有良,先生,57,中国-陕西-西安, ,大明宫,中国-陕西-西安,China-Shaanxi-Xi'an,建材连锁、房地产,1013,225,43.0,26%
杨震华,先生,57,,,新文化,中国-上海,China-Shanghai,传媒,1013,-16,43.0,8%
张建均,先生,56,中国-浙江, ,公元塑业,中国-浙江-台州,China-Zhejiang-Taizhou,塑料制品、太阳能,1013,-269,43.0,-19%
郑钟南,先生,68,中国-广东-汕头, ,南洋电缆,中国-广东-汕头,China-Guangdong-Shantou,电线电缆,1013,-233,43.0,-14%
陈承守,先生,51,中国-浙江-温州, ,新明投资,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,1023,-26,42.0,5%
陈明金,先生,55,中国-福建-泉州, ,金龙,中国-澳门,China-Macau,综合,1023,273,42.0,31%
陈清水,先生,59,,,银鹭,中国-福建-厦门,China-Fujian-Xiamen,饮料、机械制造、房地产,1023,-26,42.0,5%
陈秀玉,先生,64,,,天广中茂,中国-福建-泉州,China-Fujian-Quanzhou,消防产品、园林、食品,1023,-86,42.0,-5%
陈振华,先生,未知,中国-浙江, ,浙江大华,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产、建筑、水电,1023,-26,42.0,5%
花轩德,先生,74,中国-浙江-台州, ,中贝九洲,中国-浙江-台州,China-Zhejiang-Taizhou,医药,1023,-355,42.0,-28%
霍焱,先生,49,中国-北京,博士,卡普拉投资管理,英国-伦敦,United Kingdom-London,对冲基金,1023,166,42.0,20%
金绍平,先生,58,,,金龙控股,中国-浙江-温州,China-Zhejiang-Wenzhou,电子,1023,-480,42.0,-38%
卢柏强,先生,55,中国-广东-深圳,本科,诺普信,中国-广东-深圳,China-Guangdong-Shenzhen,农药制剂,1023,-269,42.0,-19%
倪行军,先生,40,,,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务、互联网金融,1023,new,42.0,new
孙伟杰,先生,54,中国-山东, ,杰瑞石油服务,中国-山东-烟台,China-Shandong-Yantai,石油专用设备,1023,-177,42.0,-13%
汤玉祥,先生,63,中国-江苏-无锡, ,宇通客车,中国-河南-郑州,China-Henan-Zhengzhou,汽车制造,1023,65,42.0,11%
王佶,先生,46,,本科,世纪华通,中国-浙江-绍兴,China-Zhejiang-Shaoxing,汽车零部件、投资,1023,615,42.0,68%
王填,先生,49,中国-湖南-湘潭,本科,步步高,中国-湖南-湘潭,China-Hunan-Xiangtan,零售连锁,1023,-133,42.0,-7%
王召明,先生,48,,,蒙草抗旱,中国-内蒙古-呼和浩特,China-Inner Mongolia-Hohhot,牧草,1023,880,42.0,110%
吴仲毅,先生,44,, ,亿联网络,中国-福建-厦门,China-Fujian-Xiamen,通信,1023,new,42.0,new
徐新建,先生,53,中国-江苏-连云港, ,日出东方,中国-江苏-连云港,China-Jiangsu-Lianyungang,太阳能设备,1023,-163,42.0,-11%
杨军,先生,38,, ,商赢,中国-上海,China-Shanghai,服装,1023,new,42.0,new
杨全玉,先生,未知,, ,信威,中国-北京,China-Beijing,无线通信,1023,-54,42.0,0%
杨卫新,先生,56,中国-浙江,本科,百隆东方,中国-浙江-宁波,China-Zhejiang-Ningbo,色纺纱,1023,-143,42.0,-9%
伊洪卫,先生,52,,,岭南园林,中国-广东-东莞,China-Guangdong-Dongguan,园林景观工程,1023,-26,42.0,5%
赵颖,女士,46,, ,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务、互联网金融,1023,new,42.0,new
曹永贵,先生,55,中国-湖南-郴州, ,金贵银业,中国-湖南-郴州,China-Hunan-Chenzhou,银加工,1045,-265,41.0,-18%
陈智松,先生,51,,本科,亿联网络,中国-福建-厦门,China-Fujian-Xiamen,通信,1045,new,41.0,new
戴文军,先生,49,中国-湖北-武汉, ,绝味,中国-湖北-武汉,China-Hubei-Wuhan,食品,1045,new,41.0,new
邓维加,先生,59,,,永吉,中国-贵州-贵阳,China-Guizhou-Guiyang,印刷、房地产,1045,new,41.0,new
杜元春,先生,未知,, ,均胜投资,中国-浙江-杭州,China-Zhejiang-Hangzhou,汽车零部件制造,1045,new,41.0,new
冯春保,先生,53,, ,冀凯,中国-河北-石家庄,China-Hebei-Shijiazhuang,机械,1045,326,41.0,37%
高红明,先生,57,中国-山西-太原,本科,远高,中国-宁夏-银川,China-Ningxia-Yinchuan,有色金属,1045,144,41.0,17%
高文班,先生,69,中国-山东,硕士,史丹利,中国-山东-临沂,China-Shandong-Linyi,复合肥,1045,-529,41.0,-41%
古少明,先生,52,中国-广东-揭阳,硕士,宝鹰股份,中国-广东-深圳,China-Guangdong-Shenzhen,建筑装饰,1045,-355,41.0,-27%
洪天祝,先生,49,, ,天虹纺织,中国-上海,China-Shanghai,纺织,1045,-265,41.0,-18%
李建华,先生,66,,本科,华泰,中国-山东-东营,China-Shandong-Dongying,造纸、化工、热电,1045,-497,41.0,-39%
林洺锋,先生,43,中国-广东, ,洲明科技,中国-广东-深圳,China-Guangdong-Shenzhen,LED,1045,43,41.0,8%
茅惠新,先生,52,,,尤夫股份,中国-浙江-湖州,China-Zhejiang-Huzhou,工业纤维,1045,84,41.0,11%
潘先文,先生,54,,,三圣特材,中国-重庆,China-Chongqing,建筑材料,1045,251,41.0,28%
汪南东,先生,64,, ,江粉磁材,中国-广东-江门,China-Guangdong-Jiangmen,磁性材料元件,1045,539,41.0,58%
王立飞,先生,未知,,,日照钢铁,中国-山东-日照,China-Shandong-Rizhao,钢铁,1045,326,41.0,37%
吴明武,先生,50,中国-福建, ,泰盛实业,中国-福建-莆田,China-Fujian-Putian,造纸,1045,593,41.0,64%
许智明,先生,53,,,延长石油,中国-香港,China-Hong Kong,石油、能源,1045,144,41.0,17%
袁雷鸣,先生,41,,,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务、互联网金融,1045,new,41.0,new
张振武,先生,51,,,东辰控股,中国-山东-东营,China-Shandong-Dongying,石油化工、节能电力设备,1045,84,41.0,11%
邹炳德,先生,46,中国-浙江,硕士,美康生物,中国-浙江-宁波,China-Zhejiang-Ningbo,生物医药,1045,-572,41.0,-45%
陈光标,先生,49,中国-江苏-宿迁,本科,黄埔再生,中国-江苏-南京,China-Jiangsu-Nanjing,再生资源,1066,123,40.0,14%
陈辉,先生,50,,本科,东易日盛,中国-北京,China-Beijing,住宅装饰,1066,-286,40.0,-20%
陈金岳,先生,53,中国-浙江-宁波,硕士,怡诺鲍斯,中国-浙江-宁波,China-Zhejiang-Ningbo,压缩机,1066,-376,40.0,-29%
陈明俊,先生,48,,本科,新经典,中国-北京,China-Beijing,传播文化,1066,new,40.0,new
陈文理,先生,54,中国-北京,本科,海航,中国-海南-海口,China-Hainan-Haikou,投资,1066,new,40.0,new
丁明山,先生,60,中国-湖北-孝感, ,华力,中国-北京,China-Beijing,旅游、医疗、房地产,1066,22,40.0,5%
冯东明,先生,59,中国-新疆-乌鲁木齐,硕士,美克,中国-新疆-乌鲁木齐,China-Xinjiang-Urumqi,家具、化工,1066,230,40.0,25%
高树华,先生,70,中国-河北-石家庄, ,常山,中国-河北-石家庄,China-Hebei-Shijiazhuang,医药,1066,63,40.0,8%
高天乐,先生,54,中国-浙江-温州,硕士,天正,中国-浙江-温州,China-Zhejiang-Wenzhou,工业电器、房地产,1066,123,40.0,14%
高毅,先生,49,中国-湖南-常德, ,益丰药房,中国-湖南-长沙,China-Hunan-Changsha,医药零售,1066,-69,40.0,0%
郜颖,先生,未知,,,永泰能源,中国-上海,China-Shanghai,煤电、矿业,1066,new,40.0,new
郭力,先生,未知,,本科,鼎晖,中国-北京,China-Beijing,投资,1066,305,40.0,8%
郭向东,先生,55,中国-青海-西宁,硕士,东兆长泰,中国-北京,China-Beijing,房地产、投资,1066,22,40.0,5%
何克能,先生,53,,,伊美控股,中国-浙江-金华,China-Zhejiang-Jinhua,房地产、工业薄膜,1066,22,40.0,5%
洪杰,先生,50,, ,三棵树,中国-福建-莆田,China-Fujian-Putian,涂料,1066,-453,40.0,-35%
黄金祥,先生,52,中国-安徽-宣城, ,安徽广信,中国-安徽-宣城,China-Anhui-Xuancheng,农药化肥、房地产,1066,-176,40.0,-11%
蒋茂远,先生,66,中国-江苏-扬州, ,虎豹,中国-江苏-扬州,China-Jiangsu-Yangzhou,服装、房地产,1066,-69,40.0,0%
康宝华,先生,64,中国-辽宁,本科,远大企业,中国-辽宁-沈阳,China-Liaoning-Shenyang,建筑幕墙、电梯,1066,-370,40.0,-27%
李明,先生,54,中国-湖北,硕士,远洋集团(地产控股有限公司),中国-北京,China-Beijing,房地产,1066,new,40.0,new
李晓明,先生,59,,硕士,秦龙,中国-北京,China-Beijing,矿、投资,1066,new,40.0,new
林国芳,先生,61,中国-广东, ,富安娜,中国-广东-深圳,China-Guangdong-Shenzhen,家纺,1066,-176,40.0,-11%
林来嵘,先生,49,中国-内蒙古-巴彦淖尔市, ,众兴,中国-天津,China-Tianjin,矿业,1066,-312,40.0,-23%
林腾蛟,先生,49,中国-福建,本科,阳光城,中国-福建-福州,China-Fujian-Fuzhou,房地产,1066,-176,40.0,-11%
马之清,先生,62,中国-山东,本科,清源,中国-山东-临淄,China-Shandong-Linzi,石油化工,1066,-286,40.0,-20%
麦秀金,先生,未知,,,天润数码,中国-广东-广州,China-Guangdong-Guangzhou,IT、投资,1066,new,40.0,new
毛中吾,先生,55,中国-湖南,本科,三一,中国-湖南,China-Hunan,重型机械,1066,-176,40.0,-11%
孟庆南,先生,59,中国-湖北,硕士,武汉凡谷,中国-湖北-武汉,China-Hubei-Wuhan,通信设备元件,1066,-593,40.0,-47%
祁秀萍,先生,未知,, ,泰瑞,中国-宁夏-银川,China-Ningxia-Yinchuan,兽药,1066,new,40.0,new
沈介良,先生,64,, ,江苏旷达,中国-江苏-常州,China-Jiangsu-Changzhou,汽车织物,1066,-176,40.0,-11%
宋德安,先生,52,,,德胜,中国-四川-乐山,China-Sichuan-Leshan,钢铁、矿产,1066,22,40.0,5%
苏庭宝,先生,63,中国-辽宁-葫芦岛, ,荣达,中国-内蒙古,China-Inner Mongolia,矿,1066,274,40.0,29%
孙陶然,先生,48,中国-北京,本科,拉卡拉,中国-北京,China-Beijing,金融服务,1066,837,40.0,100%
唐敖齐,先生,72,,,新泉股份,中国-江苏-常州,China-Jiangsu-Changzhou,汽车内饰,1066,new,40.0,new
王刚,先生,未知,,本科,维思资本,中国-上海,China-Shanghai,投资,1066,123,40.0,14%
王迎燕,先生,50,,本科,美尚生态,中国-江苏-无锡,China-Jiangsu-Wuxi,环境治理、园林工程,1066,-286,40.0,-20%
王张兴,先生,50,中国-浙江-绍兴, ,城市地产,中国-上海,China-Shanghai,房地产、投资,1066,-69,40.0,0%
吴宏亮,先生,47,,,唐德影视,中国-北京,China-Beijing,影视娱乐,1066,-176,40.0,-11%
吴凯庭,先生,未知,中国-福建-漳州, ,万利达,中国-福建-漳州,China-Fujian-Zhangzhou,电子信息产品,1066,-69,40.0,0%
吴培服,先生,56,中国-江苏-宿迁, ,双星新材,中国-江苏-宿迁,China-Jiangsu-Suqian,包装材料、印刷品,1066,123,40.0,14%
吴锡盾,先生,54,,,天际股份,中国-广东-汕头,China-Guangdong-Shantou,家用小电器,1066,8,40.0,3%
向文波,先生,55,中国-湖南-益阳,硕士,三一,中国-湖南,China-Hunan,重型机械,1066,-176,40.0,-11%
肖融,先生,47,中国-四川-成都, ,西藏荣恩,中国-四川-成都,China-Sichuan-Chengdu,医药,1066,123,40.0,14%
谢宏,先生,52,中国-浙江,硕士,贝因美,中国-浙江-杭州,China-Zhejiang-Hangzhou,乳制品,1066,-69,40.0,0%
邢加兴,先生,45,,,拉夏贝尔,中国-上海,China-Shanghai,服装,1066,new,40.0,new
薛方全,先生,62,中国-重庆, ,民生能源,中国-重庆,China-Chongqing,能源、房地产,1066,837,40.0,100%
严圣军,先生,49,,硕士,中国天楹,中国-江苏-南通,China-Jiangsu-Nantong,垃圾发电,1066,305,40.0,33%
杨竞忠,先生,65,中国-广西, ,八菱科技,中国-广西,China-Guangxi,汽车制造业,1066,305,40.0,-5%
杨元庆,先生,53,中国-安徽-合肥,硕士,联想,中国-北京,China-Beijing,IT,1066,172,40.0,18%
杨宗义,先生,53,,,福中,中国-江苏-南京,China-Jiangsu-Nanjing,IT、医疗器械、房地产,1066,-69,40.0,0%
姚建华,先生,61,中国-浙江-杭州, ,恩情投资,中国-广东-深圳,China-Guangdong-Shenzhen,服装、投资,1066,22,40.0,5%
于德翔,先生,53,, ,特锐德电气,中国-山东-青岛,China-Shandong-Qingdao,电力设备制造、技术服务,1066,-440,40.0,-33%
远勤山,先生,49,中国-山西-运城,硕士,通达,中国-山西-运城,China-Shanxi-Yuncheng,摩托车制造、销售,1066,22,40.0,5%
张江平,先生,50,中国-浙江-宁波, ,太平鸟,中国-浙江-宁波,China-Zhejiang-Ningbo,服装、家纺、贸易,1066,63,40.0,8%
张荣明,先生,未知,,硕士,爱慕,中国-北京,China-Beijing,内衣,1066,435,40.0,43%
赵笠钧,先生,49,,,博天环境,中国-北京,China-Beijing,环保,1066,new,40.0,new
周明华,先生,53,中国-浙江,硕士,华海药业,中国-浙江-台州,China-Zhejiang-Taizhou,医药,1066,-286,40.0,-20%
周文,先生,52,,博士,普利特,中国-上海,China-Shanghai,塑料制造、汽车配件,1066,-206,40.0,-15%
周新基,先生,53,, ,必康股份,中国-江苏-南通,China-Jiangsu-Nantong,制药,1066,305,40.0,33%
周政,先生,45,, ,天洋控股,中国-北京,China-Beijing,文化、科技、消费,1066,new,40.0,new
周志文,先生,52,,硕士,昭衍投资,中国-北京,China-Beijing,医药,1066,305,40.0,33%
朱新礼,先生,65,,,汇源,中国-北京,China-Beijing,饮料,1066,-176,40.0,-11%
邹浩,先生,未知,, ,达远,中国-江苏-连云港,China-Jiangsu-Lianyungang,投资,1066,new,40.0,new
包叔平,先生,未知,中国-上海,博士,二三四五,中国-上海,China-Shanghai,计算机系统开发,1129,-132,39.0,-3%
陈森洁,先生,68,中国-浙江,本科,世纪阳光控股,中国-浙江-绍兴,China-Zhejiang-Shaoxing,照明电器,1129,-283,39.0,-19%
陈再喜,先生,72,,,猛狮科技,中国-广东-汕头,China-Guangdong-Shantou,各类蓄电池,1129,26,39.0,8%
程宗玉,先生,47,中国-江西-赣州,硕士,名家汇,中国-广东-深圳,China-Guangdong-Shenzhen,照明系统工程,1129,-433,39.0,-29%
郭为,先生,54,中国-北京,硕士,神州数码,中国-北京,China-Beijing,通讯,1129,-433,39.0,-29%
郝镇熙,先生,49,中国-广东-珠海,本科,和佳股份,中国-广东-珠海,China-Guangdong-Zhuhai,医疗设备,1129,-524,39.0,-38%
李建华,先生,64,中国-广东-梅州, ,威华,中国-广东-广州,China-Guangdong-Guangzhou,地板,1129,60,39.0,11%
梁凯,先生,未知,,,中融新大,中国-山东-青岛,China-Shandong-Qingdao,煤焦,1129,new,39.0,new
吴国庆,先生,未知,,,日照钢铁,中国-山东-日照,China-Shandong-Rizhao,钢铁,1129,683,39.0,77%
谢识才,先生,56,中国-浙江-杭州,本科,博威合金,中国-浙江-宁波,China-Zhejiang-Ningbo,合金材料,1129,0,39.0,5%
郑松兴,先生,55,中国-广东, ,华南城,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,1129,-132,39.0,-3%
郑耀楠,先生,42,中国-福建-宁德, ,都市丽人,中国-广东-东莞,China-Guangdong-Dongguan,内衣,1129,-181,39.0,-9%
陈少忠,先生,50,,,中南重工,中国-江苏-无锡,China-Jiangsu-Wuxi,机械配件,1141,-515,38.0,-37%
范敏,先生,52,,硕士,携程,中国-上海,China-Shanghai,互联网旅游服务,1141,497,38.0,52%
范秀莲,先生,54,中国-辽宁-沈阳,硕士,海思科,中国-北京,China-Beijing,医药,1141,-281,38.0,-19%
葛尧伦,先生,56,,硕士,海利尔,中国-山东-青岛,China-Shandong-Qingdao,农药,1141,new,38.0,new
郝江波,先生,43,中国-山西-太原,博士,柚子资产,中国-天津,China-Tianjin,投资,1141,615,38.0,65%
柯金龙,先生,47,中国-广东-茂名, ,大参林,中国-广东-广州,China-Guangdong-Guangzhou,医药,1141,new,38.0,new
柯云峰,先生,50,中国-广东-湛江,硕士,大参林,中国-广东-广州,China-Guangdong-Guangzhou,医药,1141,new,38.0,new
李建锋,先生,48,, ,中核华原钛白,中国-甘肃-嘉峪关,China-Gansu-Jiayuguan,化学原料及化学制品制造业,1141,-53,38.0,0%
李茂洪,先生,48,中国-广东-汕头, ,宏亚数码,中国-广东-广州,China-Guangdong-Guangzhou,装备制造,1141,new,38.0,new
李妙行,先生,未知,, ,老干妈,中国-贵州-贵阳,China-Guizhou-Guiyang,食品,1141,new,38.0,new
李晓波,先生,未知,,本科,信威,中国-北京,China-Beijing,无线通信,1141,-53,38.0,0%
李兴浩,先生,53,中国-广东-佛山, ,志高,中国-广东-佛山,China-Guangdong-Foshan,家电制造,1141,48,38.0,9%
林海川,先生,45,中国-广东-东莞,硕士,宏川,中国-广东-东莞,China-Guangdong-Dongguan,进出口贸易,1141,-53,38.0,0%
刘海燕,先生,未知,中国-四川, ,大陆希望,中国-四川-成都,China-Sichuan-Chengdu,机械电气、能源化工、房地产,1141,-12,38.0,3%
刘年新,先生,61,中国-广东-梅州,硕士,洪涛装饰,中国-广东-深圳,China-Guangdong-Shenzhen,建筑装饰,1141,-369,38.0,-25%
骆伟栋,先生,44,,,金辉,中国-江苏-无锡,China-Jiangsu-Wuxi,铜加工,1141,762,38.0,90%
田同宝,先生,未知,,,中融新大,中国-山东-青岛,China-Shandong-Qingdao,煤焦,1141,new,38.0,new
王进飞,先生,62,,,奥特佳,中国-江苏-南京,China-Jiangsu-Nanjing,汽车空调压缩机,1141,-361,38.0,-24%
肖志鸿,先生,63,, ,天鸿投资,中国-湖南-长沙,China-Hunan-Changsha,文化、投资,1141,126,38.0,15%
姚良柏,先生,48,中国-广东-广州, ,欧派家居,中国-广东-广州,China-Guangdong-Guangzhou,橱柜,1141,new,38.0,new
张瑜平,先生,66,中国-广东-东莞, ,新宇亨得利,中国-香港,China-Hong Kong,钟表连锁,1141,-153,38.0,-7%
曾少贵,先生,49,中国-广东-深圳,硕士,翰宇药业,中国-广东-深圳,China-Guangdong-Shenzhen,医药,1162,-282,37.0,-20%
杜浩洋,先生,46,,本科,顺丰,中国-香港,China-Hong Kong,快递,1162,new,37.0,new
范劲松,先生,39,中国-江西-赣州,本科,开润,中国-安徽-滁州,China-Anhui-Chuzhou,箱包制造,1162,new,37.0,new
郭东圣,先生,39,,,安通物流、安盛船务,中国-福建-泉州,China-Fujian-Quanzhou,船运、物流,1162,422,37.0,42%
郭岩,先生,未知,, ,中融新大,中国-山东-青岛,China-Shandong-Qingdao,煤焦,1162,new,37.0,new
郭梓文,先生,53,中国-广东-广州, ,中国奥园,中国-广东-广州,China-Guangdong-Guangzhou,房地产,1162,422,37.0,42%
黄健,先生,50,中国-湖南-岳阳, ,美的,中国-广东-佛山,China-Guangdong-Foshan,家电制造,1162,new,37.0,new
柯康保,先生,54,中国-广东-茂名, ,大参林,中国-广东-广州,China-Guangdong-Guangzhou,医药,1162,new,37.0,new
赖建平,先生,未知,, ,海天味业,中国-广东-佛山,China-Guangdong-Foshan,食品,1162,209,37.0,23%
李贵山,先生,未知,, ,老干妈,中国-贵州-贵阳,China-Guizhou-Guiyang,食品,1162,new,37.0,new
刘安省,先生,64,中国-安徽-淮北, ,口子窖,中国-安徽-淮北,China-Anhui-Huaibei,白酒及玻璃制品,1162,209,37.0,23%
卢元健,先生,67,,本科,元力股份,中国-福建-南平,China-Fujian-Nanping,活性炭,1162,556,37.0,54%
牟金香,先生,63,中国-浙江, ,联化科技,中国-浙江-台州,China-Zhejiang-Taizhou,化工,1162,-302,37.0,-21%
钱高法,先生,68,,,宁波高发,中国-浙江-宁波,China-Zhejiang-Ningbo,汽车零部件,1162,-165,37.0,-8%
荣继华,先生,49,中国-广东-佛山,,道氏技术,中国-广东-佛山,China-Guangdong-Foshan,非金属矿物制品,1162,-193,37.0,-12%
